Kingdom,Phylum,Class,Order,Familia,Genera,GID,site_6,site_7,site_10,site_19,site_20,site_23,site_25,site_27,site_30,site_31,site_33,site_36,site_37,site_38,site_39,site_41,site_42,site_43,site_45,site_46,site_48,site_50,site_51,site_52,site_53,site_54,site_61,site_62,site_63,site_64,site_65,site_66
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified_ecb9,bacterium_enrichment_culture_clone_ecb9,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria_unclassified_SRC_DSC20,Bacteria_unclassified_SRC_DSC21,Bacteria_unclassified_SRC_DSC22,Bacteria_unclassified_SRC_DSC23,bacterium_enrichment_culture_clone_SRC_DSC20,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11681484846518268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34363334995350847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,bacterium_ROME35Asa,118,0.0,0.16248332727052262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027085590465872153,0.015038046257030287,0.0032617913758236023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030527692978630616,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,bacterium_SH1-4_unclassified,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Actinobacter_unclassified,Actinobacter,Actinobacteria,Microbacteriaceae,bacterium_TG161_Tersicoccus,120,0.0,0.0024251242876197404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00436109899694723,0.02311604253351826,0.0,0.0,0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004483098717833767,0.0,0.0,0.0,0.0,8.113086313985864,3.6846117544560206,0.0,0.0,2.9069767441860463,0.0,0.0,5.2261871312166335,0.0,0.3964933978392929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroidetes_bacterium,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03449019185169218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001818777054308683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Kaistiaceae,Bauldia,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009022827754218171,0.0016308956879118011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,125,0.0,0.0,0.0,0.0,0.0,0.03159096984277417,0.005749770009199632,0.0,0.0,0.0,0.0,0.015038046257030287,0.0065235827516472045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Beggiatoa,126,0.0,0.0,0.0,0.0,0.0,0.0,0.002874885004599816,0.0,0.0,0.0,0.0,0.006015218502812114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00436109899694723,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Beijerinckia,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008966197435667534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolinaceae,Bellilinea,128,0.0,0.0,0.0,0.0,0.0,0.0,0.011499540018399264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05578281889178133,0.03488879197557784,0.02311604253351826,0.0,0.0,0.0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Bergeyella,129,0.0,0.0,0.0,0.0,0.0,0.0,0.008624655013799448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,beta_proteobacterium,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001622428450905315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011254079603856397,0.0,0.0,0.004042745293570687,0.12071567148092262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,beta_proteobacterium_LX29,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003007609251406057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02570143499678732,0.009680424970656212,0.0,0.0,0.009854158454867954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,134,0.0,0.0,0.0,0.0,0.0,0.0,0.017249310027598896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021805494984736155,0.02311604253351826,0.0,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,135,0.0,0.021826118588577664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas,136,0.0,0.27888929307627014,0.0,0.0,1.6469228546662815,0.0,9.734360625574977,0.00324485690181063,0.0806957769210078,0.0,0.0,0.018045655508436342,0.0016308956879118011,0.017134289997858213,0.002420106242664053,0.22508159207712797,0.251994960100798,0.039416633819471816,0.0,0.4699288639793059,0.014048890137679125,0.025892202131791307,0.0,0.0011944767395562917,0.0,0.0,0.5950167348456675,0.4971652856519843,0.6010171058714748,0.0,0.10887316276537834,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1456414649817948,0.2190196149610968,0.0,0.0,0.07883326763894363,0.0,0.0,0.1264400112391121,0.0,0.0636571969008039,0.0,0.0,0.0019083969465648856,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,139,0.0,0.0024251242876197404,0.0,0.0,1.401329095637099,0.0,0.21274149034038636,0.2482315529885132,0.0,0.0,0.027085590465872153,0.13835002556467865,0.019570748254941612,0.05997001499250374,0.031461381154632685,0.8928236485726077,0.0,0.20693732755222705,1.9459080679720242,0.7199827549040742,0.3652711435796572,0.0,0.003637554108617366,0.0,0.0,0.0057251908396946565,0.11156563778356265,0.2529437418229394,0.2311604253351826,0.0,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,Brachybacterium,140,0.0,0.0,0.0,0.0,0.0,0.06561201428883867,0.0,0.0,0.008966197435667534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003637554108617366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05443658138268917,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Brachymonas,141,0.0,0.0,0.0,0.0,0.0,0.0,0.008624655013799448,0.0,0.0,0.0,0.0,0.003007609251406057,0.008154478439559005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobiaceae_bacterium,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001622428450905315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,143,0.0,3.3078695283133257,0.0,0.0002414916455965206,0.31782721756717713,0.004860149206580642,2.3401563937442504,27.07833084560971,0.19725634358468574,0.8118295158016816,9.452871072589382,14.174862401876748,4.493117620197013,3.0006425358749196,1.4847351798743964,1.5830738642758,3.5699286014279714,12.219156484036263,14.146913363968357,0.12071567148092262,12.82663669570104,0.015103784576878264,0.1073078462042123,0.00039815891318543056,0.066203243958954,0.028625954198473285,0.5392339159538861,0.4186655037069342,0.4160887656033287,0.0,0.16330974414806748,0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021417862497322766,0.0012100531213320265,0.0,0.0,0.019708316909735908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05828028333183897,0.0,0.0,0.0,0.0,0.00642535874919683,0.11132488716254643,0.0,0.041999160016799666,0.019708316909735908,0.0,0.0,0.014048890137679125,0.0,0.001818777054308683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21774632553075668,0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,146,0.0,0.18915969443433978,0.0,0.0,0.0,0.2600179825520643,6.925597976080956,0.0,0.17035775127768313,1.710640765439258,1.3271939328277356,0.18947938283858162,0.1272098636571205,0.004283572499464553,0.0036301593639960794,0.007502719735904265,0.0629987400251995,0.06897910918407568,0.2263937364399585,0.0,0.014048890137679125,0.0,0.12549561674729912,0.4909299399576359,0.0,0.0,26.887318705838602,2.9568251199302225,2.912621359223301,0.0,0.05443658138268917,0.0
Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Brooklawnia,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Brumimicrobium,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Acidobacteria,Solibacteres,Solibacterales,Bryobacteraceae,Bryobacter,149,0.0,0.0,0.0,0.0,0.0,0.0,0.011499540018399264,0.0,0.0,0.0,0.0,0.006015218502812114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859427296392711,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01393556196149007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,BSV43,151,0.0,0.0,0.0,0.0,0.0,0.128793953974387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiaceae_Comamonadaceae_unclassified,Burkholderiaceae_Comamonadaceae_unclassified,BTEX-degrading_bacterium,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04339932153721193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Buchnera,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00642535874919683,0.0012100531213320265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,154,0.0,0.0,0.0,0.0,0.0,0.02673082063619353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,155,0.0,0.014550745725718444,0.0,0.0,0.0,0.49330514446793516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderiales_bacterium,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06002175788723412,0.0,0.0,0.0,0.004311273981461522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Paraburkholderia,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035834302186688754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Buttiauxella,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003007609251406057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06639537374170058,0.06897302791592551,0.0,0.0,0.019708316909735908,0.0,0.0,0.04214667041303737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolinaceae,C1-B004,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,C1-B045,161,0.0,0.0,0.0,0.0,0.0,0.0,0.017249310027598896,0.0,0.0,0.0,0.0,0.006015218502812114,0.026094331006588818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00436109899694723,0.0,0.0,0.0,0.0
