pathway	site_1	site_2	site_3	site_4	site_5	site_6	site_7	site_8	site_9	site_10	site_11	site_12	site_13	site_14	site_15	site_16	site_17	site_18	site_19	site_20	site_21	site_22	site_23	site_24	site_25	site_26	site_27	site_28	site_29	site_30	site_31	site_32	site_33	site_34	site_35	site_36	site_37	site_38	site_39	site_40	site_41	site_42	site_43	site_44	site_45	site_46	site_47	site_48	site_49	site_50	site_51	site_52	site_53	site_54	site_55	site_56	site_57	site_58	site_59	site_60	site_61	site_62	site_63	site_64	site_65	site_66	site_67	site_68	site_69	site_70
PWY-6478	429.8381945608707	0.0	734.6464320943218	87.97800318367706	147.94035425887503	0.0	47.99833061898952	23065.9533321649	1719.1008443310636	10304.52886096005	159068.9836449177	38243.5789968873	536133.838531487	26747.929187557114	48408.88539000788	474354.15058744914	43232.131986819775	251.8411508764411	0.0	16144.542422552699	9993.338848207757	77819.73735040906	44588.36544928083	393022.2963014756	26884.14803881573	6563.139979911617	31.999004092435133	2728.6513724078172	28982.67405189874	58689.74913328992	579.7708989044232	1966.9755791003327	2700.5834473487853	32178.07355516638	576.6138303561924	71681.97812437669	3511.8527605540144	35895.29555111004	8259.106290519554	0.0	207396.57505569977	30943.068003962813	2162.7636239950657	227351.21098097405	25.999456727935595	253304.02529153126	15951.089775665581	1402.5547269106726	64923.95400625221	0.0	4138.885356719547	103.98876538774553	2479.872006276066	495.7444876193565	523.6447399671846	2681.288997551429	260116.62973617387	3065.329432934552	6551.452632093607	12677.495448255759	22148.31086134235	36933.4345244284	20921.69925564951	0.0	25228.012604586245	0.0	0.0	0.0	30115.864737119624	0.0
PWY-6505	24209.150676915928	17201.315113794353	18146.445936623913	12611.844238545196	22892.164706504307	13969.22592398145	13386.145774218176	0.0	28230.65120747894	0.0	23160.85496623903	604.3161419073916	43351.645506843815	13042.075750530073	16486.518052131756	67169.79844506123	18563.568090097386	27252.527757652093	241488.4189809485	1359.0009097961972	7076.957530272094	44915.73755588895	26917.989758307718	585.5970907618333	13781.731706502707	1492.4465398902435	32258.18587655681	47744.196980158136	0.0	522.3537142900675	4293.380672487718	19823.271841295613	31137.25612005848	0.0	504.04541161361936	33485.014822906734	17006.846585356492	10726.935678815802	9398.745408337549	0.0	12814.458441621899	0.0	13279.1916904749	0.0	96.69515398715554	0.0	0.0	113666.40506769405	21277.566629325913	56.5502778205224	17582.94325378578	661.2204192729396	8553.034394675811	127.50205883325751	479.4505260481825	21751.411028587376	0.0	11143.334451825147	13012.638974180789	104.78884871661383	10302.328476304754	10376.717651680625	10123.490168657949	0.0	0.0	0.0	4596.313484875818	0.0	0.0	0.0
PWY-6507	4700.316912265931	14644.017426426653	7086.894108953351	14697.600502131148	5312.901309760947	0.0	3666.4681451587257	213442.5896373463	12858.490110564535	18660.911354400425	211496.19411402522	120317.53517096196	584223.6993472533	107289.81141406186	90589.33635167025	587604.4715148222	330968.3307425193	7510.382263302527	0.0	5755.57124906042	14209.701571838455	103884.74911430047	64993.8206089318	520762.06359859597	53796.776542233594	21929.98270774283	10790.055975754882	32558.343229547965	111580.65094082725	147723.25811233048	579.8017978235325	3742.036907169497	17531.99316821419	106506.32793698454	7462.868813896613	71983.95122418962	4571.673278595739	357505.85683288454	347574.5745749781	36311.90745607985	4998.029368036833	403193.8885247861	46891.24161588819	3137.887199352615	53.99684907472578	8927.231724511103	514684.02470117755	56241.08560317727	329895.4392608686	0.0	7069.08308078548	1360.9042687385177	8785.379176401486	314809.67162842845	425928.1032863076	20257.27228935029	369259.57464242354	183884.18608006672	136911.63458158207	59152.99309587707	54310.06156858657	35047.245725169276	35972.50636055943	35629.422586087196	101347.04508008577	151262.75422841206	23770.94490286039	0.0	27534.295944259204	15814.18443161552
PWY-6519	848324.6163535712	462885.0102473032	487158.2939809383	349801.1751417215	399051.5861615184	424443.73450330336	533085.1649874042	466901.1478157788	639844.3135803203	236068.17491224487	215392.58208540222	266159.40029868943	296523.7336942977	89282.5718740558	185107.06958856437	332487.8823842388	103246.47789520699	832033.1546265761	440623.7697031766	677672.3831631958	554399.1766607256	412202.9519005153	173458.21838530526	160580.7457301927	640384.5122832496	517557.87413480855	563715.5742949279	633108.130088637	263840.5887329824	513579.0448844299	1013056.7051259006	207557.6908932313	516541.9389747451	322949.646810462	398481.2050102922	388446.8261246486	398471.60806602676	614390.7164459039	1018987.0634101968	150539.91631552172	961948.3216135275	546174.8237906519	690585.1460800674	1004177.8656450962	945968.9487344594	463861.70494152396	681932.7321633858	1050904.5531701574	413031.86193303845	634.1373505141113	45565.72862087786	964181.6691598912	38939.84032610119	834234.2483365358	819250.7266450181	659389.6485652563	393901.88575277466	778016.8148314225	833436.8506229431	159383.0094128445	498005.4965979225	819579.9962332007	754185.7952847045	252434.06589613308	582520.1052318352	333521.5864760342	138731.4815201631	655584.8395924065	143431.55865794522	169985.97774609213
PWY-6545	317111.7821848179	236453.31504451772	82592.34269144625	146044.92733947735	122864.61236671767	569578.3780823968	62282.605613635846	589056.7210710337	90814.4744016711	489080.0274801203	446594.4644786302	325929.38869748486	142467.6862901527	280121.2626932625	169618.4452026777	92932.46868827689	123731.0753312878	45394.065476107404	65.24451958839403	0.0	23820.127887635765	55561.524298993994	140277.77576978249	257048.9613036634	135915.42397544932	4677.49011408379	23883.018281565448	169191.89691627317	125613.62383470153	240524.16492993498	0.0	258188.96757937036	205371.79599916216	135136.0338727039	295817.0753593014	564572.8466674009	227857.23168144777	427639.42020352895	49037.68070472329	111268.04171082865	2528.1039441958987	304013.24166533374	27076.318147127477	0.0	11945.308770387544	105688.71077382546	118713.38606612467	35834.84717140448	157781.37288439085	679.1830431604989	57844.794347040784	62.99536142926904	30490.60067719399	299.1550942637593	312.6480960366357	130303.97050114314	197073.20673512464	163185.33330929503	200033.89167935174	307267.35914009257	101022.67970331006	628258.2385365778	584965.260949427	20333.44015407538	371049.8038982666	302966.38325141475	7168.350971508232	314773.43900551565	99297.52358159905	42846.764072804675
PWY-6562	11590.568721451324	25035.02871073328	21067.610415609943	20101.939044080307	23722.877676969332	0.0	10281.531384752532	0.0	11657.586508926357	0.0	3311.17241765627	1985.0491998229384	1875.3528811734982	19112.621540197866	3266.110325246097	2488.479864393881	0.0	12306.41222197471	6385.135781388662	0.0	0.0	1465.001204352732	1968.6983405406766	236.18947317872673	481.56425424327585	0.0	0.0	1026.8149743952604	9429.693246383822	2217.1007572865124	0.0	37996.584321999464	39070.49375117622	0.0	602.8879896566425	27713.127139015098	18212.28696962213	561.6930287358109	2446.067131471598	2912.3576128270856	290.864115434045	1869.7265617376281	470.2857346538609	0.0	2736.2876723021373	5268.2740664686235	13661.82096966932	332.26334911291286	0.0	362.3009407958809	848.0639766782688	0.0	3142.668982395902	96.2773916288032	133.20703031184985	15444.959122535942	6865.892589931674	1824.1684533579607	2321.0845804257924	2344.806414211622	890.9637699739508	415.6836658620459	1097.6457770439124	0.0	7514.170037775218	0.0	2421.5718052591474	138374.2059913741	0.0	3246.563006606546
PWY-6588	76540.63014337016	287234.13119596406	254888.21526602763	120574.67178883315	174209.23031098803	0.0	68281.09734899494	14287.852027074872	116647.85305693903	40954.2004343324	11675.328222473154	73089.29504653458	56342.91555886302	11284.984256805794	20588.070523795406	57840.291811260824	312172.55330251355	70383.0383815829	312298.49088085996	8048.497815140906	22253.37614156784	8614.655814401822	16506.790029879805	204670.90400117417	54797.97552481571	1819.59204429006	726734.3963206246	52717.441471874736	27823.21437619446	18302.02744004299	20947.545832610354	402744.49332112604	321442.5146746573	14853.242508575497	1157.114514897628	334774.9309079937	284565.50453864766	253605.43750330983	62722.45463001699	1339.3447768205217	32388.476415351062	110303.97625628642	185737.8135790087	0.0	187962.03373253386	3525.1535426042915	10795.545553398662	262565.19321217417	124734.86218097665	210.24400094242333	54837.5194811204	37.46829648773426	26984.060498221945	723.5555730470811	1951.017244980077	72489.7583165113	14964.847514136834	46332.81115332986	27922.985364749708	29664.86942491271	20510.7340190786	41874.99659988722	40766.03322082383	15890.449454964108	43752.295758833774	390320.7258949307	7883.028952463908	102.06777543650435	0.0	0.0
PWY-6590	223639.59555695686	20619.088584382906	31666.867282176525	59645.80616734463	31475.679268472253	67107.94526852379	29557.870264848414	49651.273432704416	49714.72263365087	84752.40665908347	80547.13996122094	138113.76023446204	25772.524464094593	70207.87564110006	25594.411225488286	15371.642849943191	246098.00906431567	18411.113701734408	0.0	127600.07767113335	22693.488483581503	15556.268938139021	42006.85049966486	95795.12459535677	92819.03265390298	1830.0961311120514	143.69280213793976	133688.00490257406	81117.20495168246	110517.17155678797	0.0	105017.32267355401	130662.12486996985	0.0	14680.081898950828	113917.11082169905	160584.078137435	266400.457164325	37283.52462715288	409572.49231373164	376990.8699139851	223553.69583080418	27044.327579271812	0.0	214.1781476905767	108263.63343413029	48540.72091530164	45817.00313787361	77550.63505271789	0.0	2798.8253017539505	113.71519158515594	0.0	0.0	0.0	53638.71547562633	80339.65525788271	124161.34705304196	131035.59344239549	100252.31047754102	60646.83153541042	521796.18524708383	459293.9513234216	17249.984339134895	247229.44742452988	278026.6432264858	4983.5082599592715	0.0	0.0	49858.545944830264
PWY-6608	381969.762836572	603976.5828405416	519126.00496593915	551939.6966268253	504386.8287946268	588060.1660040126	764709.828326115	257859.16254916956	654371.6066703364	362002.3157072912	124813.6850888101	276369.8703282995	158187.6014228955	159065.70719311127	268641.9764028955	170778.53918380392	84514.072884721	282830.5760784034	313332.3951346127	198588.57108909186	81714.39669001244	285670.47135215934	340768.7271236321	384343.8129542973	726641.0971091867	292544.6404494498	293305.9349519976	245588.3662231237	347490.04083553585	197016.31820059367	1021280.5393372811	535027.0579650878	679001.1692044255	245884.8956518049	364299.1087394758	742572.3699566615	882761.3445309941	369179.0990185004	77483.18893791716	375363.3004664489	419569.6696572751	382393.08446891065	448244.50489367475	239150.4912271585	764099.0835671492	491830.5284993732	152806.0623627042	860447.3000217539	631756.0337405953	1295.35126444326	124738.09079652153	66159.98125167178	124827.98827724766	375068.96277407266	408102.9775522209	462069.1681553672	634106.8559296905	375130.83061603334	370381.80719885783	104506.46938409992	190303.8107149769	718776.731925011	758209.2477850119	660489.9365445462	313472.5798576738	899676.2431365853	120892.08043867254	535419.0812880346	152859.3541641849	103529.02643879506
PWY-6609	293089.50759902224	414952.8589647443	354267.79258980707	434986.14012541715	362122.8168158816	474662.01168871106	606291.1681855352	404620.5361457079	478101.01860145363	162389.846284022	627190.7535947625	553095.8560750445	741882.0654625685	557435.7319184691	739687.4791637035	676969.4490051159	936868.8087307347	206391.43700168273	160.9478217128774	398937.8566441192	399333.06303752516	239325.80053990154	824936.1640285228	1061998.834115066	553170.506691872	152038.99967663825	103219.61727159651	194732.69030923749	783513.3130303313	303636.5327759873	267094.4920603059	317184.183357513	468499.17674874765	116109.73860744854	311472.6751689133	506500.2543365502	749043.6098751039	360283.968212324	58412.900093527656	1633423.927424227	370403.74681404495	410971.3725467294	24341.566118786774	230879.517614371	546605.157001115	427597.3827739533	312534.30336232326	22596.64633748857	741603.458737864	648.0	860049.6753654685	3037.872155579379	1205378.3413759803	2922.3697055341536	3660.597254940067	404125.3128878447	464804.03386170085	187375.3536500967	206402.16186406513	323067.00541975605	152759.33798444804	540772.054574555	573140.8424613667	1256968.536781575	527678.4351980749	819382.5590550434	65305.9345185954	440171.2044119373	115980.03294289896	126626.06033318325
PWY-6612	654138.5097696211	698207.671871329	679657.5202497845	594025.1544949443	549246.940756242	404796.5061903508	559465.0849352813	405064.70771770016	593307.6200412974	358775.2363842663	610690.4462165727	457339.1755439792	591093.7429513381	510780.4087010475	703454.0488759815	758530.716318301	763290.8489867464	641743.2018732923	509985.64100419293	919550.8702379576	603251.8605663505	436623.78122888785	774859.5070498999	694864.9306283082	766657.9932770432	483786.51022632915	627052.2552400494	589146.5582141539	766149.6699822254	490812.47587030544	983349.7147992057	585847.0399952539	635115.1776701772	811485.9521513074	353483.31404856674	581782.8045095316	612260.9467762376	614643.7808118815	881083.9926256628	872002.0143063569	882147.6167832991	686733.6374112328	532179.4331660134	812808.7169595828	756603.9970770869	524764.7699685721	840693.827355952	769629.8571403583	855125.4186955477	1006320.0276645222	874439.9651532149	744454.2613478656	1079195.7335968814	633732.9862553993	631697.9256598307	638384.4016414403	764314.4584338818	695796.690435274	741716.8331829917	286601.8619900931	652471.3911810147	631704.4529805421	648052.1941098329	929914.8046638172	584324.6317239937	543057.2618418935	133889.09443988107	605578.0134574131	149434.67065150978	170576.35856441958
PWY-6628	718357.3890796783	597238.4113637478	567237.8678831678	475253.35758241377	471282.4336680924	600160.771006471	714641.5872228633	295582.1613844359	545298.2981080788	320518.52950948884	263936.02879649156	515119.24434852233	380647.9119869358	239548.86460041162	416991.0526448917	669980.635136275	255077.37847051944	782868.16809637	597357.4758364459	954454.8547564546	577327.4826976114	508174.1251279008	348912.97140087205	535058.0774226561	769765.9744116992	496267.4365800564	645668.0217622276	593771.8960205978	434301.84247089125	485311.31571606017	843202.556506589	333637.1962879371	673077.5817258974	854254.0925965147	434873.21199619776	517018.1218386819	678991.5865505933	775510.1196545535	992349.5521290845	483464.6189433286	969427.2155951853	771012.9966280869	637947.9048291283	881022.4048427743	800953.3446607109	573831.6476002567	929600.9725851956	890785.9431308166	838806.3965216342	758718.1071500388	162673.8498492313	868949.5364290348	929738.3545794731	580875.3876948613	545736.0501158424	661604.4018874152	584159.2128519191	724307.7297983274	783473.3118205047	283719.4514567525	530660.2984952441	782360.0257538644	729720.1749286432	812690.6041091651	589879.8827298442	562565.7220833575	163342.99923716654	618349.9868359717	131711.4815007882	165221.62121276523
PWY-6630	711391.8358767784	587887.615338392	558168.3242016414	471745.5264758365	464356.0163593755	600623.1299759283	712530.2602507888	295582.1613844359	540759.5059913433	320518.52950948884	263339.10280199646	512040.9953344851	379404.7360027647	238720.96054806918	415253.2661331511	666269.2747351829	254795.865974381	768470.30495294	556121.6865781541	953999.6887188993	570431.5814158437	464115.51305505104	348292.3524021854	524882.2528524431	759034.3547044137	495986.26296893746	605887.9109279938	585534.7742792167	434019.3173160684	484529.7795298886	842435.3760411311	328023.757589956	664754.6544253022	854679.6428912979	433939.5126865428	510082.9248313413	672676.2918500444	764578.9137833635	983509.0899442967	481205.37614346907	967141.9126517806	766524.8137532849	568736.903793949	880033.176066153	634147.4333188322	573381.8242751814	928772.2796231385	853937.2140800371	837888.8879501475	758707.5410424859	162610.29560223955	822201.6182170935	928867.7815981343	583168.5231992326	546045.5769219772	622326.2921159851	583494.9208776394	718371.2797678804	777980.9935685317	283520.88869011955	528902.3007785095	766715.6202934801	717832.1103457208	799929.9314228939	588502.6823382211	523499.22302785923	147261.0191824193	525816.6810718172	131045.78327601578	160239.17459914178
