pathway	site_1	site_2	site_3	site_4	site_5	site_6	site_7	site_8	site_9	site_10	site_11	site_12	site_13	site_14	site_15	site_16	site_17	site_18	site_19	site_20	site_21	site_22	site_23	site_24	site_25	site_26	site_27	site_28	site_29	site_30	site_31	site_32	site_33	site_34	site_35	site_36	site_37	site_38	site_39	site_40	site_41	site_42	site_43	site_44	site_45	site_46	site_47	site_48	site_49	site_50	site_51	site_52	site_53	site_54	site_55	site_56	site_57	site_58	site_59	site_60	site_61	site_62	site_63	site_64	site_65	site_66	site_67	site_68	site_69	site_70
CRNFORCAT-PWY	4466.379076179709	20258.889129429066	6534.705746059129	19891.062656434624	5382.993695975493	0.0	2958.553372157334	0.0	5770.000129164158	0.0	2071.4371798409625	1005.7958580932429	0.0	19235.167263353975	22179.04279804705	4256.193106007064	2523.126681715825	2623.8864927842546	0.0	0.0	0.0	2210.5147168646185	11047.544971799276	0.0	1626.1738010219417	38.9619585314953	16161.343900793705	1980.1628783203432	564.7626761848805	665.1534398028442	0.0	1182.4121484436591	811.2613488741916	76371.54137353977	11051.760407106607	269.7951769001523	98.97214713004173	2541.8725234968956	613.4354589742078	45687.085244161564	1340.6462660022514	626.3039569686027	296.78601122488635	0.0	80.99559390403155	0.0	410.96471147962825	0.0	39230.91535333951	0.0	0.0	11.571378564489635	0.0	0.0	0.0	12845.249593115645	9949.3113736248	3978.978390352855	21197.91254627319	369.0663154351047	1655.78276836275	1564.1386002596837	691.8218164847378	0.0	0.0	0.0	3156.321831728373	217491.03740831497	0.0	0.0
DAPLYSINESYN-PWY	818961.7766321043	920938.5972309074	834319.8559251276	679797.3338451588	671722.0657595118	582294.245788519	949464.1605120378	602964.8658657401	822105.5024683188	580010.2209272481	734871.457647917	533788.2693276388	542509.1491837949	581697.3720755039	634981.1967577967	742179.6571552498	534676.5129025395	960615.0510968975	577195.540252795	960257.9499953241	645475.6479735087	815423.2030712493	506112.7406286346	710584.5672196514	768703.1831397339	635031.9737827787	1211615.0902104985	697178.1234290642	643536.5685774101	751815.0586528911	1089829.9654982467	766755.3889992406	832157.2472608117	929543.9588565843	428635.0576453322	773039.3596011387	844883.7967039703	838370.7040581394	1056879.5733316846	914529.6236076602	976663.2307809176	832445.4934199308	1089590.4400226274	1011554.7628054818	977267.5448308843	778174.8939180218	990681.8304936127	1087024.7754233975	983102.7792012555	1053794.1197351336	981017.3321499118	636516.9128622427	982153.6508078346	1059851.7043202017	1068658.4881983253	700593.0851816235	821368.4346135446	845972.3807887615	859472.8833908715	333853.8628292452	820848.9582080852	754101.2405881447	688406.4583150301	1029896.5687605025	808952.9932248587	880922.6976969009	252221.71746058375	807497.2886844658	172728.9920462428	265600.38052852306
DENITRIFICATION-PWY	418013.4518412847	144213.5703952446	132387.04707771522	124357.14891157468	107684.23273832611	140905.08638631628	173829.41076118508	30461.67350556171	118483.00976137207	5531.769722814499	169893.21247345637	78482.03634931482	64965.672128076236	59693.75407636885	92063.69861546293	57889.85728037773	44771.305617826714	104056.65548520489	3.8344940598115533	408482.39261036133	466002.0183400272	36600.368581796334	52306.38133491869	57917.64116235881	83038.56683234293	125615.37967206039	62910.438657085186	38482.62406357131	75695.1535666698	455091.20428763004	208160.01097717157	25217.981430007683	47811.260021753034	156340.87411166102	101901.57711236579	75342.3128761519	53162.44079340175	121200.71172116754	590099.1178324127	76941.72408820759	671653.9020953199	153205.93651501846	56069.89851902094	858802.0090058885	487019.8658891601	385072.7152566198	329264.8866344302	455279.29227784125	290115.8051814162	0.0	16478.815695156125	213.6906144002393	0.0	354382.59667412087	262151.998709564	414534.2640301284	153308.72266234754	48967.83802818258	46937.58066169967	45333.24444699154	19064.98077597319	39190.82946986947	37406.899554380005	208847.48753758112	346505.9356242404	158856.70403931808	30453.908855234495	288997.4579002302	37540.92557525562	139927.56247736327
DENOVOPURINE2-PWY	730939.637177254	779147.9802814963	723123.2534850845	682305.0793061265	623820.944241114	582503.9225733987	701393.5155929372	667141.1390543589	577066.2288450437	329238.429978097	823931.8914950602	609651.8834148669	578576.8053078062	618647.5465447339	645018.104956176	517221.0587338373	617049.615320046	603388.6514143766	1102.0853118465457	797458.1796266767	403601.58219543594	487922.6925839447	567238.4415377055	733053.4178750046	541039.3871394042	7156.7599952315895	172882.6434641702	491005.4460329865	591989.5493134384	599036.284202229	726968.291843362	571944.8770122972	558908.587681243	625536.003958807	389513.83040803333	749577.3439471786	567849.7432270154	727589.9615109209	320891.1461105223	416099.1657268355	887742.8803519892	655882.0684391675	294115.31461962615	369216.9412193811	356551.6189591639	597408.8785390918	612179.4720432777	920921.3648386425	667925.2993983191	5774.021337398872	1003587.9558163675	485178.1878854529	169423.1727205442	249070.553771534	44626.4786253307	573759.9930330694	586312.573043673	579442.7962488808	601959.3754657515	374259.05765967927	392891.4054455407	833821.9076560983	753341.2207831641	840530.149856762	753703.8923580752	776095.7631404059	128637.74537188034	2499.200192632893	137349.45232239363	210472.2515570172
DHGLUCONATE-PYR-CAT-PWY	0.0	0.0	581.169744000563	0.0	0.0	0.0	59.546290004942456	0.0	507.2862137948541	0.0	1230.7168264315583	0.0	490.3611089064417	0.0	5427.857595716748	545.2148718225179	0.0	308.45464246124476	4.443977874153155	0.0	0.0	254.46358162263007	59.8974737608805	439.14006275641185	0.0	0.0	40395.02855304871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1691.5370911476584	0.0	0.0	40359.55803924225	34504.62935263051	0.0	1183.8781853266462	0.0	219280.81412177207	0.0	218147.3482961431	417.4149583956428	190.44747364058696	102972.28710361665	0.0	0.0	0.0	0.0	0.0	126.6552606534881	155.5428522491832	11894.144852056139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1940.3123163071207	0.0	0.0	0.0
DTDPRHAMSYN-PWY	764920.9131631652	799814.4196275347	679735.2979007642	562376.5580166288	598499.2314629419	820065.0233758328	885358.3376087266	713756.7154789512	743928.1903712145	543159.2439364427	795484.0898502138	826542.0659615959	1220827.4362404365	475413.7976763481	552039.2296561252	1257561.801212536	545267.0869734897	900956.8939968903	411177.50069315435	898900.7678551176	596085.0119757584	748109.9089745467	505590.9956074493	1037807.2680053948	577004.9257679094	559168.1656875641	1045378.0141067979	579954.1922978685	341314.0974685999	733869.8775748415	1118193.25521495	626469.1477289937	714227.4400715062	808570.7002359373	424322.86406062654	764684.501490679	777717.8409363232	909196.261122316	977788.4396758334	886076.3604954869	961737.8468364935	783599.335783071	1139508.595538969	973806.3036080999	975727.075719491	776655.9753630022	887748.3764055899	1021007.0133248775	1009142.8845063878	970245.9853422026	838363.8825741839	371015.3878806476	1222050.6199771636	1051031.555954345	1089353.1036045372	652718.8191437885	971097.780255084	707873.3023019459	745501.8490346454	344096.19743865344	312224.6018447148	944370.5982911483	821086.2847678665	988031.4473147109	716020.1830255034	674891.2064655811	244919.71386477558	801790.1546464944	220572.29599068983	226116.942057722
ENTBACSYN-PWY	16428.109093099796	83609.1985635808	64406.33808232114	48543.01680715493	23576.25488070778	0.0	16420.58767257604	0.0	25820.67306472702	0.0	21055.51237057575	6976.205371783128	16428.53860475801	90504.00409280087	79952.64777264166	25555.937417559577	17815.92325250813	42398.94611769123	0.0	0.0	24926.677755776913	154674.26902692366	38293.48232551106	32051.03476121143	197243.91080669244	103171.5710412496	31610.108663695333	267576.46610582364	90695.46884061939	10403.836746302311	81585.78257184423	7877.587388857825	66063.11323100995	151607.58516923312	31865.048288041155	10533.932735708488	6926.007977619234	5601.3181186427755	1516.1968674542277	53391.581216112434	3061.380837043737	4762.828713781622	4217.521894404504	0.0	11998.168891724887	0.0	3697.8133664038223	739.4321619904977	95121.07166015642	0.0	6653.276727847945	19514.828834030046	0.0	0.0	0.0	96088.29593631766	28249.12285800397	264261.17210753757	253586.4662459722	5063.971618315968	486623.0436868923	110763.95306906669	108859.7382101662	0.0	2883.1529120851496	0.0	260.54861182098887	0.0	0.0	0.0
FAO-PWY	1232472.0825258077	970195.5688037968	950546.9146095748	631588.0396939552	673063.9558900893	614900.6026720022	925802.7972769523	236266.54567942038	782205.4159169593	590164.2359935017	384421.0634762675	457717.68069050205	851931.4293651674	139666.7856759019	299285.0120357506	1067998.237213079	648817.4491745748	1400487.6704228267	1017103.6643827064	1172125.2032664462	868828.8886172631	1334575.3101769767	371230.4768422277	594830.8467149263	1129848.9831817993	829385.3326297222	2287490.934928344	902407.1512200183	844247.6078529437	1045065.3622320207	1570397.166720638	904060.7319697045	922082.2736979022	1245351.3511913621	381972.31464809173	798696.8490412822	862685.627346343	552728.9965810588	1333284.307954984	169850.38704049148	1582980.9525994784	535573.1021281754	2189247.832107567	1792125.206847602	1379840.052087655	1150456.7897132477	737910.8638732363	2361786.0228430266	832638.6008123482	665512.3879289491	142794.00624885538	1234683.7561372323	85860.91249168602	1462511.0381463163	1247148.8220556548	798692.2566501815	974716.0883767585	1062015.2978501671	1094503.3321836141	224416.26201972627	826678.5152844489	1154178.4826891816	989819.1030796922	526479.3355366148	869450.399197721	576715.6873117362	513961.25250144425	1192402.4018914236	173372.0065247885	358082.58375081344
FASYN-ELONG-PWY	1246522.855511701	1434724.2589651104	1371922.585753745	860646.4293379989	989508.2174090398	883772.4574457002	1254083.0443764536	1023618.8416701109	1584288.8774326448	1134076.8798782083	730029.1600893367	664522.9427243449	1006676.2408714397	428611.06673572655	465422.8140294318	1203482.5210978508	1067005.6563256038	1281622.9672626117	691802.8993446777	1040037.240421121	612136.2122955663	1120350.7580867703	591528.4797510838	774252.124304163	1057371.0458094652	854748.313049269	2288775.3070415515	971402.5580212962	1042166.3256447116	968344.4250668717	1252707.6636489485	1517036.8431807456	1228098.462888332	1279555.5688165755	712924.5222380989	1473612.4471181363	1103628.6004779912	1163816.8386316565	1338090.0826672874	310608.89006989147	1376290.3409002218	1114396.2371810833	1776804.4978554216	1314298.591128782	1371722.6122386027	987624.1459159497	1082829.3008946367	1709907.9976843293	981519.6931286305	1453418.6603569936	147577.40317020562	976052.3735498139	100270.5116522409	1733582.4975860654	1866295.0214114499	827505.4300952556	1160504.5299024226	1185119.9741315555	1148100.8522310108	445141.06297411985	1088535.2525953758	1095465.4468647542	990838.3002876736	536034.0767047063	1003263.4674571916	571344.5854211895	349994.90953753033	926499.564642807	288380.81788400665	304824.01742908225
FASYN-INITIAL-PWY	799276.2379663273	629586.6408032475	586805.2961149117	402131.2093033676	467381.6052535552	411001.16177858255	536933.2301652357	705873.7389388321	784905.0667668364	362699.4327164568	248427.49042245623	275776.53967295226	280090.3251717784	90005.81667089996	201694.40643795975	298803.07567654137	106214.18406639871	974636.4042932792	542870.4677084701	607673.3563518166	518713.1805279547	852565.1154782549	137664.60117301694	134773.0964716649	693935.5452081562	300053.8099122338	1226043.9858409308	722675.0812854901	184075.7875329978	635708.7814911327	1061463.559772238	578080.2867948608	464071.8742223994	317785.40507076954	362843.0141430624	896648.5009391815	426164.2122155711	551468.4440019053	856732.3046654618	213553.16132713668	870523.6504851414	406186.32813327154	1166698.78337061	992587.6794610348	1010419.5163733936	564000.130468026	499255.50702039205	1140962.380867046	441071.83601659664	395.7497055666082	62046.19903099569	496231.7964379067	48396.58068612701	1115241.0699755847	1121479.1361378925	589499.6834830241	329670.60430376	867769.4158347178	893681.9412064817	142269.6064304879	666488.6176905031	907110.9426521681	798508.8687667217	306621.97081700317	612907.5436790428	302376.83902479295	256283.46513599198	749327.1324654594	155492.42296848068	198641.62495574978
FERMENTATION-PWY	548075.3369308566	377633.742016603	392775.59426989034	375969.39410242037	332701.6908819189	379267.0321411762	405835.5670761755	346934.2388488904	418541.1050993383	439836.82175342063	444164.4187386665	410109.52459208306	704269.48565924	221811.06598494927	233219.50861457372	735307.6062023008	426973.9072557686	861682.0651457865	442120.17764033924	622211.730458818	448124.3674709406	742073.0777931559	326110.54684847215	648754.9530197337	470206.9521556533	312482.1226556641	785127.8126144669	309081.348830862	364985.9970202421	535354.7532303968	671330.133229201	291538.12702370103	330513.2064065214	582312.1551053597	335469.6175235077	561245.8629858918	318786.1629276649	686988.2595947965	768051.5308895215	203060.29152969693	756728.2937365642	662692.9066453882	1141772.7686772966	296920.1714022117	498364.490337077	459468.31578649185	775138.0579439058	1173872.6972774228	654359.1594277571	964681.7294375623	86059.64440125482	354585.69478543085	115353.49514622135	805012.4242813191	905303.2108479623	397956.55103620526	736952.0027778959	453783.71583059384	388503.3305491998	224769.98810047077	223128.34485494028	639911.6473743637	573981.898031047	547052.9659976471	615742.805268657	559060.0008346532	237679.14861205543	632442.6923013893	112483.48526000725	183210.90607122172
FOLSYN-PWY	766999.3146262943	814407.1123673881	721031.3338163694	633011.5527851041	603221.8317080151	461115.2034897174	685814.0886008496	490517.3414467517	676607.9463856958	412796.57605987106	718263.598886701	576245.3181080612	613772.4170952837	560797.8265991076	595493.2093754524	767298.4658095478	587781.7003819186	848647.1259473666	508570.52439563593	996446.1734604173	640352.0151811765	848253.125817404	522580.66592286876	574024.937839745	698981.3899035995	611198.3363385358	1038068.8320161232	629884.2282949801	787908.1406145692	804405.2658141794	1036954.628773274	613332.3605939362	648753.3824621562	878077.354747012	318955.7506941402	647767.7724064034	526439.8303383432	745058.0591987291	1001000.4583949997	647693.5402438869	969179.3401158851	770158.8104765166	1112869.1484531718	1017228.0312390866	906190.3785906871	760068.6212483711	936791.8655555781	983565.2317487367	951101.7377639954	1071843.4861806238	882889.6737023657	623612.2196982949	1027187.4256686611	1105659.0191644954	1113201.6435550898	683471.1581985293	831200.5783744389	797873.8413160235	819873.1288177137	325370.58116368135	712749.3724423627	689724.4989587427	630680.7642956235	946586.0984378618	779600.508667974	652694.7017553342	257263.40004163422	831866.5110212906	164112.87211750736	261088.014987568
FUC-RHAMCAT-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.786515320345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUCCAT-PWY	855.8096413340289	756.890168380737	1224.8529568407994	395.2410823745939	990.7437820235283	0.0	1105.081585928993	0.0	1597.1983038532142	0.0	0.0	63676.57670416269	1391.268195875673	0.0	0.0	141.64345485189213	0.0	2470.5612140140433	0.0	1802.5356090152543	138092.5400835715	116.89090246332178	112.35842263918731	47262.640892141186	4575.888254030151	3218.3666688059425	0.0	1243.8464373041752	47116.24116062206	85165.24649665917	28371.886043943698	0.0	0.0	0.0	71.24199229847679	0.0	129.9432383719087	295772.13302623224	329710.79491832724	0.0	3085.2915547733674	333857.9144998615	39194.22401361334	2132.0184899845917	53.99233037481724	98064.19511401342	437960.56601196673	46460.24561749876	300148.5196570134	0.0	0.0	54.48144462112712	5280.01888723121	0.0	0.0	15.954780853876773	61747.21699066907	2270.4833534152585	2135.762719135162	36364.9688750889	736.4055310645417	3208.857978788153	3211.5378212373453	86677.22342733189	56506.48928533637	100996.53093105888	0.0	0.0	0.0	10971.927272727273
GALACT-GLUCUROCAT-PWY	80964.6071457704	308100.6472245459	288561.01101419027	260426.49361286446	241201.74876319076	0.0	81490.3158625828	39484.44358025972	102480.02319035714	21570.40059600078	304203.6232826736	111183.75903758605	258420.25334657787	186522.31627674794	196436.83791787215	509162.81234846805	124010.72759885254	92232.53559617883	17.445203957853376	257767.39624750582	25262.475729856724	92086.22774118803	147949.38902562228	197872.88591097915	57235.02318953058	25477.670349331747	30850.05811559317	52679.923366939205	133341.56382813846	144584.01758052004	1295.4810232182347	172422.43498569308	124148.96796052501	119978.63150120969	20073.16551981637	103458.83537625214	35243.45105940844	336703.9760624578	341098.94201170985	9767.267343882895	234591.6615117959	404565.06923354353	66068.22498117723	6019.413821528179	71137.37841199666	28419.715003944555	520521.9802262269	62422.32502331747	306455.8534691908	711.7739921693646	29543.426321721076	319.24881727150535	0.0	459021.1321343314	670794.5927801329	152772.59361621222	399806.904751791	195819.36171405777	146945.72382146303	70609.74245939024	50169.77516699389	41666.188871982085	45935.41872237239	117362.94886612767	111237.15488587719	128770.26149939839	4443.160213641385	713.9593913061819	23234.639846745024	24641.38499752966
